customer_id,gender,age,city,register_date,acquisition_channel
1836,F,59,台中市,2024-05-29,Google Ads
1837,M,43,高雄市,2025-08-07,Google Ads
1838,M,51,新北市,2025-08-03,電話
1839,F,61,台北市,2026-09-03,Facebook Ads
1840,M,85,台中市,2024-06-25,Google Ads
1841,M,63,桃園市,2024-12-19,Referral
1842,M,41,台中市,2025-05-28,官網
1843,M,46,台南市,2024-11-04,LINE
1844,F,46,台北市,2024-04-28,電話
1845,F,29,新北市,2026-02-05,Facebook Ads
1846,M,48,台南市,2026-09-22,合作通路
1847,M,62,台南市,2026-08-30,Google Ads
1848,M,35,台北市,2026-07-04,官網
1849,F,66,台中市,2025-04-22,電話
1850,F,58,桃園市,2025-08-09,LINE
1851,M,42,台北市,2024-12-16,電話
1852,F,50,台中市,2024-07-13,Referral
1853,F,73,彰化縣,2025-05-10,電話
1854,F,62,台中市,2025-05-29,Facebook Ads
1855,F,52,台中市,2025-11-26,官網
1856,M,49,台中市,2024-09-29,Referral
1857,F,53,高雄市,2026-05-29,LINE
1858,F,45,高雄市,2024-02-21,官網
1859,F,25,台北市,2024-09-19,LINE
1860,F,79,台北市,2024-05-12,Google Ads
1861,F,54,台北市,2026-09-20,Google Ads
1862,F,57,高雄市,2024-11-05,合作通路
1863,M,51,台中市,2024-01-16,官網
1864,F,42,彰化縣,2024-07-13,Google Ads
1865,F,50,台中市,2024-10-29,Referral
1866,F,31,新竹市,2026-12-07,LINE
1867,M,82,台中市,2026-04-11,電話
1868,M,36,桃園市,2025-07-15,Google Ads
1869,M,39,台中市,2024-02-10,Referral
1870,F,46,台中市,2025-06-17,官網
1871,F,69,台南市,2025-01-05,電話
1872,M,52,台南市,2025-05-31,Google Ads
1873,F,36,台北市,2025-10-18,Facebook Ads
1874,F,68,高雄市,2025-08-12,Facebook Ads
1875,F,62,新北市,2024-08-18,合作通路
1876,F,59,台南市,2026-03-19,Google Ads
1877,F,61,台北市,2025-04-23,官網
1878,F,83,新北市,2025-11-05,Google Ads
1879,M,80,新北市,2024-10-04,Google Ads
1880,F,43,台北市,2024-02-22,Facebook Ads
1881,F,73,台南市,2026-10-30,電話
1882,F,57,台中市,2026-01-17,電話
1883,F,58,台中市,2025-04-08,合作通路
1884,F,30,新北市,2026-01-23,Referral
1885,M,50,高雄市,2025-08-05,Google Ads
1886,F,41,台中市,2024-06-06,電話
1887,M,63,台北市,2024-01-19,LINE
1888,M,66,彰化縣,2024-02-24,Referral
1889,F,25,台中市,2025-12-21,Google Ads
1890,F,52,高雄市,2026-11-10,電話
1891,M,67,桃園市,2026-01-30,Google Ads
1892,M,50,台北市,2026-10-15,Facebook Ads
1893,F,61,彰化縣,2026-03-18,Google Ads
1894,M,57,桃園市,2025-12-23,Google Ads
1895,F,56,新北市,2024-10-11,LINE
1896,F,48,新北市,2025-05-25,電話
1897,F,36,高雄市,2026-10-18,電話
1898,M,37,新北市,2024-04-29,Facebook Ads
1899,M,61,台南市,2024-04-06,Google Ads
1900,F,52,台北市,2024-04-29,Facebook Ads
1901,F,50,台中市,2025-01-27,Referral
1902,M,46,台中市,2026-03-04,Google Ads
1903,F,48,台中市,2024-08-07,LINE
1904,M,66,台中市,2026-04-18,Google Ads
1905,F,48,台南市,2024-06-08,LINE
1906,M,35,高雄市,2025-09-02,Google Ads
1907,F,62,高雄市,2025-09-30,Google Ads
1908,M,49,高雄市,2026-11-21,Google Ads
1909,M,52,台南市,2026-02-15,Facebook Ads
1910,M,73,新北市,2024-11-29,Facebook Ads
1911,M,52,台南市,2026-06-10,官網
1912,F,56,台北市,2026-07-28,Google Ads
1913,F,37,彰化縣,2024-12-17,Google Ads
1914,M,49,高雄市,2026-07-14,Google Ads
1915,M,60,台中市,2025-01-30,Referral
1916,F,32,新北市,2025-06-13,官網
1917,F,55,新北市,2024-12-23,電話
1918,F,53,台中市,2026-04-07,Facebook Ads
1919,M,53,新北市,2024-02-29,Google Ads
1920,M,65,台北市,2025-04-21,Google Ads
1921,F,56,台中市,2025-09-03,LINE
1922,M,71,彰化縣,2024-01-01,官網
1923,F,39,高雄市,2024-11-06,Referral
1924,M,54,台南市,2024-06-16,Referral
1925,F,53,高雄市,2024-07-10,LINE
1926,M,38,台北市,2026-11-23,LINE
1927,F,64,新北市,2026-11-23,Google Ads
1928,F,82,高雄市,2025-12-08,Facebook Ads
1929,F,52,新竹市,2024-12-31,Referral
1930,M,59,台中市,2026-05-07,Google Ads
1931,F,53,台南市,2024-11-22,合作通路
1932,F,43,彰化縣,2024-04-23,LINE
1933,F,28,高雄市,2026-03-07,LINE
1934,F,43,彰化縣,2026-07-07,Google Ads
1935,F,34,台北市,2025-08-31,官網
1936,F,74,彰化縣,2024-11-04,LINE
1937,M,51,高雄市,2025-02-04,Facebook Ads
1938,F,48,台中市,2024-07-30,Facebook Ads
1939,F,64,彰化縣,2024-11-12,Google Ads
1940,M,37,新北市,2024-07-03,LINE
1941,M,42,新北市,2024-09-02,Facebook Ads
1942,M,53,新北市,2024-08-26,官網
1943,F,65,台中市,2025-06-03,電話
1944,F,59,新北市,2024-10-03,Facebook Ads
1945,F,55,台南市,2026-10-02,官網
1946,F,53,台中市,2024-07-20,Facebook Ads
1947,M,57,台中市,2024-08-01,電話
1948,M,55,台中市,2025-08-28,Google Ads
1949,M,39,台北市,2025-04-22,Google Ads
1950,M,53,桃園市,2025-05-22,Facebook Ads
1951,M,38,桃園市,2025-10-30,電話
1952,M,53,彰化縣,2025-10-26,Google Ads
1953,F,46,高雄市,2024-05-21,Google Ads
1954,F,85,台中市,2024-11-17,Facebook Ads
1955,F,51,彰化縣,2025-04-05,Google Ads
1956,F,34,桃園市,2025-12-07,電話
1957,F,50,新北市,2025-10-31,官網
1958,M,59,高雄市,2024-02-23,Referral
1959,F,74,彰化縣,2024-10-03,Google Ads
1960,F,44,高雄市,2025-02-03,Facebook Ads
1961,M,31,台北市,2025-10-29,電話
1962,M,63,高雄市,2025-05-30,官網
1963,F,34,台中市,2025-07-29,Facebook Ads
1964,M,46,台北市,2024-04-21,官網
1965,F,49,台北市,2024-08-26,電話
1966,F,51,台中市,2026-11-09,Google Ads
1967,M,61,台中市,2024-07-15,電話
1968,M,43,台中市,2025-01-16,Facebook Ads
1969,M,48,高雄市,2024-06-12,合作通路
1970,M,52,桃園市,2025-08-28,LINE
1971,M,54,新竹市,2026-12-27,Google Ads
1972,F,53,台北市,2026-05-04,LINE
1973,M,58,新北市,2026-11-10,合作通路
1974,F,63,彰化縣,2026-04-10,電話
1975,M,57,台中市,2025-08-19,Facebook Ads
1976,F,58,高雄市,2025-06-19,官網
1977,M,31,桃園市,2024-04-20,官網
1978,M,53,台中市,2026-08-06,Google Ads
1979,F,58,台南市,2026-05-12,Google Ads
1980,F,61,桃園市,2025-08-17,LINE
1981,M,43,台中市,2026-10-18,LINE
1982,F,43,台中市,2025-04-04,Google Ads
1983,F,45,台中市,2025-03-09,電話
1984,F,59,台北市,2026-06-06,LINE
1985,M,65,新北市,2026-02-21,Facebook Ads
1986,M,47,新北市,2026-09-14,Google Ads
1987,F,64,台中市,2024-06-17,官網
1988,F,54,彰化縣,2025-12-09,官網
1989,M,50,台北市,2026-08-22,官網
1990,F,49,台中市,2025-12-27,Facebook Ads
1991,F,62,台北市,2024-08-16,官網
1992,M,56,新北市,2025-03-02,Referral
1993,F,82,台北市,2024-05-01,Facebook Ads
1994,M,41,台中市,2024-05-28,Google Ads
1995,F,59,台中市,2026-05-01,電話
1996,F,45,桃園市,2025-12-05,Google Ads
1997,F,41,新竹市,2024-04-20,Facebook Ads
1998,M,52,台北市,2024-03-04,Google Ads
1999,M,54,台北市,2025-09-29,Facebook Ads
2000,M,85,高雄市,2026-06-27,LINE
2001,M,50,高雄市,2024-01-13,Google Ads
2002,M,37,台北市,2026-07-22,Referral
2003,F,56,彰化縣,2024-08-26,LINE
2004,M,25,新北市,2025-10-24,官網
2005,M,51,新北市,2026-11-10,Facebook Ads
2006,F,52,高雄市,2025-11-24,官網
2007,M,62,彰化縣,2026-08-28,LINE
2008,F,65,桃園市,2026-08-21,電話
2009,M,45,台中市,2024-03-16,電話
2010,F,50,台北市,2024-11-24,官網
2011,M,42,新北市,2024-05-31,LINE
2012,M,37,台北市,2024-03-12,電話
2013,F,56,高雄市,2024-08-12,LINE
2014,M,35,台南市,2025-04-17,Google Ads
2015,F,47,桃園市,2024-12-25,Google Ads
2016,M,39,新竹市,2025-06-23,合作通路
2017,M,59,台中市,2026-03-21,Google Ads
2018,F,75,台南市,2025-08-31,電話
2019,M,35,桃園市,2026-12-05,Facebook Ads
2020,F,28,台北市,2024-01-01,LINE
2021,F,50,桃園市,2025-11-08,官網
2022,F,52,台中市,2024-10-17,Google Ads
2023,F,55,桃園市,2024-07-22,電話
2024,M,46,新北市,2025-07-19,官網
2025,M,49,台中市,2025-04-26,LINE
2026,M,57,高雄市,2025-05-25,官網
2027,F,66,高雄市,2026-07-12,Google Ads
2028,F,27,台中市,2024-10-04,LINE
2029,M,47,台中市,2026-10-01,Google Ads
2030,F,55,台北市,2024-01-16,Facebook Ads
2031,M,40,新北市,2024-12-21,Referral
2032,F,75,台南市,2024-12-21,官網
2033,F,44,彰化縣,2026-04-09,電話
2034,F,51,新北市,2025-08-21,官網
2035,F,59,桃園市,2026-07-16,Google Ads
2036,M,44,台北市,2026-12-26,官網
2037,M,28,桃園市,2026-05-08,電話
2038,M,46,台中市,2024-08-01,Google Ads
2039,M,65,台北市,2025-03-24,電話
2040,M,48,高雄市,2026-08-22,LINE
2041,F,41,台中市,2026-02-25,Google Ads
2042,F,64,桃園市,2025-05-13,LINE
2043,F,48,台南市,2025-12-10,Facebook Ads
2044,M,45,台北市,2025-01-14,Facebook Ads
2045,F,54,台北市,2026-01-09,電話
2046,F,62,台南市,2025-09-23,Referral
2047,M,83,桃園市,2026-11-13,電話
2048,F,63,台中市,2025-06-22,Referral
2049,F,67,台北市,2026-08-02,Referral
2050,M,45,高雄市,2026-01-22,Referral
2051,F,39,新北市,2025-06-18,Google Ads
2052,F,53,台中市,2025-11-03,LINE
2053,M,53,台北市,2026-11-30,Google Ads
2054,F,38,台南市,2025-07-21,LINE
2055,F,50,高雄市,2025-02-18,Referral
2056,F,57,新竹市,2025-03-24,Google Ads
2057,F,57,桃園市,2025-09-01,官網
2058,M,59,彰化縣,2025-10-19,官網
2059,F,56,台中市,2025-03-11,Google Ads
2060,F,45,桃園市,2025-12-05,Facebook Ads
2061,M,45,台中市,2024-08-26,LINE
2062,F,36,高雄市,2026-12-01,Google Ads
2063,F,75,新北市,2026-01-03,官網
2064,F,52,台北市,2026-03-10,LINE
2065,M,49,台南市,2024-01-10,LINE
2066,F,40,台南市,2026-01-16,Google Ads
2067,M,85,台中市,2024-05-18,LINE
2068,M,38,高雄市,2025-12-31,Google Ads
2069,M,46,台北市,2024-07-14,Referral
2070,M,57,台北市,2024-09-20,Facebook Ads
2071,F,60,台南市,2026-08-02,Referral
2072,F,64,台北市,2026-07-08,官網
2073,M,75,彰化縣,2024-06-09,電話
2074,F,59,台中市,2025-05-05,Facebook Ads
2075,F,38,高雄市,2026-02-08,Facebook Ads
2076,F,49,高雄市,2024-11-06,LINE
2077,M,56,台中市,2024-08-14,Google Ads
2078,F,79,台北市,2024-09-29,Referral
2079,F,34,台南市,2026-07-26,Facebook Ads
2080,F,68,桃園市,2024-11-12,合作通路
2081,M,54,台北市,2024-10-17,電話
2082,M,63,新北市,2025-12-29,Google Ads
2083,F,51,台中市,2025-01-09,官網
2084,F,41,台中市,2025-07-20,Facebook Ads
2085,F,62,新北市,2026-05-17,Facebook Ads
2086,F,61,台中市,2026-01-24,Facebook Ads
2087,M,65,台南市,2024-09-08,Referral
2088,F,52,高雄市,2024-11-02,LINE
2089,F,44,彰化縣,2025-11-05,官網
2090,M,32,高雄市,2026-05-17,Facebook Ads
2091,F,63,彰化縣,2024-09-20,LINE
2092,F,58,新北市,2024-03-08,Facebook Ads
2093,M,39,高雄市,2025-05-28,Facebook Ads
2094,F,45,新竹市,2026-02-07,Facebook Ads
2095,M,46,高雄市,2025-03-17,LINE
2096,F,33,台中市,2024-01-01,官網
2097,F,41,桃園市,2024-12-23,Facebook Ads
2098,F,37,彰化縣,2026-06-21,合作通路
2099,F,47,桃園市,2024-09-30,Google Ads
2100,M,42,新北市,2026-05-05,LINE
2101,F,31,高雄市,2026-10-14,Google Ads
2102,F,78,新竹市,2024-06-21,Google Ads
2103,M,68,台中市,2025-08-07,Referral
2104,F,42,高雄市,2026-07-17,電話
2105,F,56,台中市,2025-04-25,官網
2106,M,57,高雄市,2025-03-30,Referral
2107,F,67,高雄市,2024-07-14,電話
2108,F,41,台中市,2026-03-06,官網
2109,M,66,台中市,2025-08-21,Referral
2110,F,45,高雄市,2025-07-09,Facebook Ads
2111,M,35,台中市,2026-04-27,LINE
2112,M,61,台中市,2025-03-14,電話
2113,M,69,台南市,2025-10-11,Google Ads
2114,F,85,台北市,2024-12-24,Referral
2115,F,36,新北市,2026-11-25,Google Ads
2116,M,61,彰化縣,2026-11-23,Referral
2117,M,47,台中市,2025-10-19,Facebook Ads
2118,F,62,台北市,2024-01-16,Facebook Ads
2119,M,33,高雄市,2026-01-14,Google Ads
2120,F,36,桃園市,2025-02-24,Referral
2121,F,42,彰化縣,2025-07-06,Google Ads
2122,F,53,彰化縣,2026-02-05,官網
2123,F,44,桃園市,2026-03-03,官網
2124,M,61,台中市,2026-10-28,Facebook Ads
2125,F,65,台中市,2026-05-29,合作通路
2126,F,60,台北市,2026-05-01,Google Ads
2127,F,73,台中市,2025-05-24,官網
2128,M,57,高雄市,2026-08-23,LINE
2129,F,36,高雄市,2026-07-02,Facebook Ads
2130,M,70,台中市,2024-01-18,Google Ads
2131,M,44,台南市,2024-02-25,電話
2132,M,64,台中市,2026-07-07,Referral
2133,F,72,台北市,2026-11-24,Google Ads
2134,F,58,高雄市,2026-06-20,Google Ads
2135,F,33,台北市,2025-09-21,合作通路
2136,F,40,台北市,2026-03-04,Google Ads
2137,M,69,台中市,2024-12-12,LINE
2138,F,50,台北市,2026-11-21,LINE
2139,M,53,桃園市,2026-06-26,Facebook Ads
2140,F,62,彰化縣,2026-10-20,官網
2141,F,61,台北市,2025-07-29,合作通路
2142,F,56,台北市,2024-07-17,LINE
2143,F,49,高雄市,2024-10-27,電話
2144,M,48,彰化縣,2026-10-13,官網
2145,F,63,台中市,2024-01-26,LINE
2146,F,59,台北市,2025-03-25,Google Ads
2147,F,49,桃園市,2024-11-15,電話
2148,M,66,高雄市,2024-06-04,Facebook Ads
2149,F,50,台中市,2025-04-15,Facebook Ads
2150,F,41,高雄市,2025-02-23,合作通路
2151,M,42,台中市,2025-10-12,電話
2152,M,39,新北市,2026-06-04,合作通路
2153,F,48,新北市,2026-07-18,Facebook Ads
2154,F,68,台南市,2026-04-14,Referral
2155,M,42,新北市,2026-05-25,官網
2156,M,54,台中市,2026-07-30,合作通路
2157,M,43,台中市,2026-09-20,合作通路
2158,M,49,台南市,2025-07-25,合作通路
2159,F,32,台中市,2024-02-23,合作通路
2160,F,49,台北市,2025-08-27,Google Ads
2161,F,49,台中市,2024-11-20,電話
2162,F,59,桃園市,2026-08-27,Facebook Ads
2163,M,55,新北市,2026-06-03,官網
2164,F,36,台北市,2024-09-21,合作通路
2165,F,66,台北市,2025-01-16,Google Ads
2166,F,55,台南市,2024-11-28,官網
2167,F,55,新北市,2026-10-30,電話
2168,M,52,高雄市,2024-07-21,Facebook Ads
2169,F,45,台南市,2024-02-27,Facebook Ads
2170,M,55,彰化縣,2025-06-30,Google Ads
2171,F,58,台北市,2026-05-20,Google Ads
2172,M,29,彰化縣,2024-04-12,官網
2173,M,45,台中市,2026-05-14,LINE
2174,F,49,台北市,2025-02-01,Google Ads
2175,M,55,台南市,2025-01-26,合作通路
2176,F,68,台中市,2024-04-15,官網
2177,M,42,台中市,2026-12-13,LINE
2178,F,46,台北市,2024-04-20,Facebook Ads
2179,F,45,高雄市,2024-08-11,官網
2180,F,42,台北市,2024-03-15,Facebook Ads
2181,M,47,桃園市,2025-05-20,官網
2182,M,62,台南市,2026-11-03,官網
2183,M,38,高雄市,2026-02-08,Google Ads
2184,M,58,台中市,2025-04-26,Referral
2185,F,30,彰化縣,2024-12-29,LINE
2186,F,45,台中市,2024-08-26,Facebook Ads
2187,F,48,台中市,2026-04-25,合作通路
2188,F,74,台中市,2026-09-11,LINE
2189,F,48,新北市,2025-01-26,電話
2190,F,23,台中市,2026-11-06,官網
2191,M,26,台中市,2026-08-22,Google Ads
2192,F,52,台北市,2024-01-12,合作通路
2193,F,60,台中市,2024-05-25,LINE
2194,F,57,高雄市,2024-06-17,Facebook Ads
2195,M,54,桃園市,2026-04-26,Referral
2196,M,67,桃園市,2024-06-18,LINE
2197,F,45,台中市,2026-02-03,官網
2198,F,64,台中市,2025-05-13,Referral
2199,F,31,新竹市,2026-06-15,Facebook Ads
2200,M,40,台中市,2026-12-12,Google Ads
2201,F,29,台南市,2024-04-27,Google Ads
2202,M,48,台中市,2024-12-30,Referral
2203,M,51,彰化縣,2024-05-15,Google Ads
2204,M,53,台北市,2025-07-10,Facebook Ads
2205,F,53,台北市,2024-01-18,Facebook Ads
2206,F,40,高雄市,2025-02-06,Facebook Ads
2207,M,50,新北市,2024-07-23,官網
2208,F,33,台北市,2025-05-13,合作通路
2209,M,70,新北市,2024-11-19,Facebook Ads
2210,F,48,桃園市,2025-08-17,LINE
2211,F,46,台中市,2025-07-15,電話
2212,F,73,台中市,2025-04-23,LINE
2213,M,36,新北市,2024-06-12,Referral
2214,F,37,台中市,2024-11-19,LINE
2215,F,38,高雄市,2025-07-04,Facebook Ads
2216,M,51,台中市,2026-04-10,合作通路
2217,F,58,台北市,2025-10-01,LINE
2218,M,62,台中市,2025-09-25,Facebook Ads
2219,F,85,新北市,2026-01-28,Google Ads
2220,M,23,台中市,2024-07-26,合作通路
2221,F,60,台中市,2024-11-10,電話
2222,F,45,台中市,2024-10-30,LINE
2223,M,44,彰化縣,2026-06-19,電話
2224,M,44,台中市,2024-08-26,LINE
2225,M,40,高雄市,2026-03-14,Facebook Ads
2226,F,74,台中市,2024-10-01,電話
2227,M,63,台中市,2026-08-11,電話
2228,F,52,新北市,2026-12-25,LINE
2229,M,70,新北市,2024-09-11,Google Ads
2230,M,32,彰化縣,2024-05-04,Google Ads
2231,F,35,彰化縣,2025-09-06,電話
2232,M,24,桃園市,2025-01-19,電話
2233,F,43,高雄市,2025-03-22,官網
2234,F,54,新北市,2025-01-21,Referral
2235,F,53,台北市,2025-01-17,電話
2236,F,54,彰化縣,2024-05-03,Referral
2237,F,34,高雄市,2025-12-28,Google Ads
2238,M,62,新北市,2026-06-14,Facebook Ads
2239,M,55,台中市,2024-11-23,LINE
2240,M,62,台中市,2025-11-24,Facebook Ads
2241,F,27,彰化縣,2026-12-27,電話
2242,M,56,台北市,2024-12-24,Referral
2243,F,37,台北市,2026-09-29,LINE
2244,F,47,台中市,2026-03-07,合作通路
2245,F,59,台南市,2025-03-18,LINE
2246,F,53,台中市,2024-06-12,LINE
2247,M,41,台南市,2026-08-30,官網
2248,F,52,台中市,2024-12-26,Facebook Ads
2249,F,32,台南市,2025-08-07,Facebook Ads
2250,M,67,桃園市,2026-05-02,LINE
2251,M,49,台中市,2026-10-07,合作通路
2252,F,67,新北市,2026-10-20,官網
2253,F,45,台北市,2024-08-28,Facebook Ads
2254,F,45,台中市,2025-10-27,Google Ads
2255,F,42,台南市,2025-07-18,合作通路
2256,F,63,台北市,2026-04-11,LINE
2257,F,43,台北市,2026-09-02,合作通路
2258,M,60,台中市,2024-01-31,LINE
2259,M,47,台北市,2024-08-10,官網
2260,M,26,台南市,2024-09-22,電話
2261,F,45,台北市,2026-02-26,Facebook Ads
2262,F,37,彰化縣,2025-01-15,官網
2263,F,52,彰化縣,2025-07-09,LINE
2264,M,37,台中市,2024-03-02,官網
2265,F,64,台中市,2025-12-13,Referral
2266,F,51,台南市,2026-04-26,Google Ads
2267,F,50,台北市,2025-06-04,官網
2268,F,61,台中市,2026-12-30,Google Ads
2269,M,65,台中市,2025-08-24,Google Ads
2270,F,52,新北市,2024-05-19,官網
2271,M,42,桃園市,2025-08-12,Google Ads
2272,M,29,台中市,2025-06-11,官網
2273,F,43,台中市,2025-06-24,Facebook Ads
2274,F,44,彰化縣,2025-01-09,Facebook Ads
2275,F,53,桃園市,2024-10-17,Google Ads
2276,F,48,新北市,2024-02-12,Facebook Ads
2277,F,61,桃園市,2026-12-12,電話
2278,F,44,台北市,2024-01-08,官網
2279,F,51,桃園市,2025-04-27,合作通路
2280,M,67,台北市,2024-02-11,Google Ads
2281,M,56,台中市,2024-11-28,電話
2282,M,51,桃園市,2026-12-29,官網
2283,F,44,台北市,2026-11-05,Facebook Ads
2284,M,44,新竹市,2024-03-09,電話
2285,M,41,台北市,2024-02-22,電話
2286,M,45,彰化縣,2025-11-15,LINE
2287,F,62,彰化縣,2026-09-20,官網
2288,M,49,台中市,2025-06-10,LINE
2289,F,34,桃園市,2024-03-03,Facebook Ads
2290,M,75,台北市,2024-09-17,LINE
2291,F,56,彰化縣,2026-05-07,Referral
2292,M,34,新北市,2024-06-28,Facebook Ads
2293,M,46,桃園市,2026-11-05,LINE
2294,F,53,新北市,2024-12-20,官網
2295,M,74,台中市,2026-07-22,電話
2296,M,38,台中市,2025-12-27,電話
2297,M,65,台北市,2025-08-11,Google Ads
2298,M,70,桃園市,2025-08-27,官網
2299,M,44,高雄市,2024-06-29,LINE
2300,M,48,高雄市,2024-06-22,LINE
2301,F,39,台中市,2024-12-19,官網
2302,F,49,新北市,2024-12-19,電話
2303,F,52,台中市,2025-03-09,Referral
2304,M,61,桃園市,2026-06-23,官網
2305,F,66,新竹市,2024-10-08,官網
2306,M,42,台北市,2024-09-15,Facebook Ads
2307,M,26,台中市,2026-05-17,Google Ads
2308,F,52,台中市,2025-07-12,合作通路
2309,M,56,高雄市,2024-01-05,LINE
2310,M,55,高雄市,2025-08-18,官網
2311,F,48,桃園市,2025-01-28,電話
2312,F,54,台中市,2024-12-01,Google Ads
2313,F,72,桃園市,2024-03-03,Referral
2314,F,57,高雄市,2024-02-13,電話
2315,F,47,台北市,2024-06-01,電話
2316,M,45,新北市,2026-05-03,Google Ads
2317,M,50,台中市,2024-10-01,LINE
2318,M,73,新北市,2025-03-01,Google Ads
2319,M,50,台南市,2025-04-27,LINE
2320,M,52,台北市,2024-08-01,電話
2321,F,46,台南市,2024-03-19,Google Ads
2322,F,66,新北市,2024-05-18,官網
2323,F,77,台中市,2026-08-07,LINE
2324,M,58,新北市,2024-04-07,電話
2325,F,53,新北市,2025-10-25,LINE
2326,F,52,台北市,2024-07-16,Facebook Ads
2327,F,21,台中市,2026-02-23,Facebook Ads
2328,M,62,台北市,2024-06-04,Referral
2329,F,54,台中市,2026-12-09,LINE
2330,M,58,台中市,2025-04-23,LINE
2331,M,43,台北市,2024-08-15,Google Ads
2332,M,47,台北市,2025-06-05,Facebook Ads
2333,F,47,彰化縣,2024-05-28,Referral
2334,F,65,台北市,2026-12-17,電話
2335,M,47,桃園市,2024-06-10,Facebook Ads
2336,M,79,新北市,2026-05-12,LINE
2337,F,58,高雄市,2025-01-29,Google Ads
2338,M,35,台中市,2026-03-11,合作通路
2339,M,50,彰化縣,2024-07-04,官網
2340,M,44,新北市,2025-07-11,電話
2341,F,23,台南市,2025-03-21,電話
2342,M,73,台北市,2026-04-09,Referral
2343,M,61,台中市,2024-03-27,合作通路
2344,M,59,高雄市,2025-03-13,Google Ads
2345,F,54,台中市,2025-05-30,合作通路
2346,F,34,新北市,2026-08-04,Referral
2347,F,46,台中市,2026-01-25,Facebook Ads
2348,M,63,高雄市,2026-03-07,Referral
2349,F,38,新竹市,2025-11-16,電話
2350,M,19,新北市,2024-11-20,電話
2351,F,49,桃園市,2025-09-14,Facebook Ads
2352,F,50,新北市,2025-11-17,官網
2353,F,54,新北市,2025-02-03,Google Ads
2354,F,61,彰化縣,2026-05-17,Referral
2355,F,60,台南市,2024-08-04,合作通路
2356,M,55,桃園市,2026-03-19,官網
2357,F,68,台中市,2026-08-18,LINE
2358,M,32,新北市,2026-09-27,電話
2359,F,59,台中市,2026-07-20,Facebook Ads
2360,M,60,台北市,2024-08-27,官網
2361,M,36,新北市,2024-02-17,電話
2362,M,32,台南市,2026-05-24,Google Ads
2363,M,42,台南市,2024-05-11,Google Ads
2364,F,43,台北市,2025-09-16,電話
2365,F,62,台中市,2025-08-23,LINE
2366,M,44,台南市,2025-11-03,Referral
2367,M,41,台中市,2024-11-29,Facebook Ads
2368,F,44,高雄市,2024-02-05,Google Ads
2369,M,67,台中市,2026-02-16,官網
2370,F,52,台北市,2024-08-10,官網
2371,F,50,新竹市,2025-06-13,LINE
2372,F,51,台中市,2024-08-28,官網
2373,F,69,台北市,2024-05-13,LINE
2374,M,42,台北市,2025-01-25,官網
2375,F,69,彰化縣,2024-04-11,Google Ads
2376,M,55,台南市,2025-11-11,Facebook Ads
2377,M,50,台中市,2025-05-12,Google Ads
2378,F,85,台中市,2025-05-25,Google Ads
2379,M,38,高雄市,2025-12-03,Facebook Ads
2380,F,47,台北市,2026-09-20,Google Ads
2381,F,36,高雄市,2026-08-06,合作通路
2382,F,64,台中市,2026-04-20,Facebook Ads
2383,F,74,台中市,2024-01-06,Facebook Ads
2384,M,74,高雄市,2026-08-15,Referral
2385,M,68,台中市,2024-07-12,LINE
2386,F,49,台南市,2026-01-11,LINE
2387,M,47,台中市,2026-06-30,LINE
2388,F,30,台中市,2025-04-17,LINE
2389,F,78,新竹市,2024-08-03,Facebook Ads
2390,F,58,台北市,2026-05-25,Facebook Ads
2391,M,46,高雄市,2024-02-07,Referral
2392,M,69,台中市,2025-04-15,Google Ads
2393,M,39,高雄市,2025-03-27,Google Ads
2394,M,57,桃園市,2026-10-09,官網
2395,F,50,台北市,2024-04-12,Facebook Ads
2396,M,60,台南市,2024-02-11,LINE
2397,M,51,高雄市,2026-08-04,電話
2398,M,33,台北市,2024-03-06,Referral
2399,F,53,新北市,2026-07-31,電話
2400,F,66,新北市,2024-07-11,Facebook Ads
2401,M,52,台中市,2026-11-27,合作通路
2402,M,62,台北市,2025-05-16,Facebook Ads
2403,M,38,台北市,2025-10-25,Google Ads
2404,M,52,台北市,2024-12-17,LINE
2405,F,44,桃園市,2024-11-21,電話
2406,F,62,新北市,2026-11-27,Google Ads
2407,M,52,彰化縣,2024-04-17,官網
2408,M,61,台中市,2025-09-22,Referral
2409,F,66,台北市,2024-05-30,Facebook Ads
2410,F,61,桃園市,2026-12-16,官網
2411,F,56,新北市,2026-05-27,Facebook Ads
2412,M,39,新北市,2024-11-30,LINE
2413,F,52,台中市,2026-03-14,Facebook Ads
2414,M,45,台北市,2026-02-05,官網
2415,F,48,台中市,2024-09-15,Facebook Ads
2416,F,47,新竹市,2026-02-20,Referral
2417,M,39,台北市,2024-02-03,合作通路
2418,M,27,台南市,2024-11-21,合作通路
2419,M,43,高雄市,2026-04-16,Google Ads
2420,M,55,台北市,2025-11-21,Google Ads
2421,M,34,新北市,2026-01-08,LINE
2422,M,52,台南市,2026-01-13,電話
2423,F,77,台南市,2026-04-26,合作通路
2424,F,65,台中市,2024-04-26,電話
2425,M,73,台北市,2025-10-11,官網
2426,F,57,台北市,2025-02-06,Google Ads
2427,M,67,台中市,2026-09-23,電話
2428,F,43,新北市,2024-08-20,Google Ads
2429,M,44,台南市,2026-07-17,Google Ads
2430,F,18,台北市,2025-04-24,Referral
2431,F,67,桃園市,2026-09-02,官網
2432,F,72,高雄市,2024-01-09,Google Ads
2433,F,45,台北市,2025-12-15,Facebook Ads
2434,M,49,台中市,2025-01-13,Google Ads
