lead_id,customer_id,campaign_id,lead_date,channel,status
11057,266,12,2026-05-21,合作通路,Lost
5707,1614,18,2026-05-21,LINE,Contacted
10301,929,18,2026-05-21,LINE,New
7189,266,30,2026-05-21,Google Ads,Contacted
6647,2222,18,2026-05-22,LINE,New
10624,2592,18,2026-05-22,LINE,New
569,2206,18,2026-05-22,LINE,Contacted
122,453,18,2026-05-23,LINE,Contacted
8544,564,29,2026-05-23,LINE,Contacted
9984,1754,18,2026-05-23,LINE,Contacted
5951,1451,26,2026-05-24,電話,New
3346,585,31,2026-05-24,官網,New
2728,1185,40,2026-05-24,Facebook Ads,Converted
5791,1185,27,2026-05-24,Google Ads,New
404,3944,6,2026-05-24,Google Ads,Qualified
8856,2362,5,2026-05-24,Google Ads,Qualified
5987,585,25,2026-05-24,LINE,Converted
2270,3944,30,2026-05-24,Google Ads,Converted
9833,1451,17,2026-05-24,Facebook Ads,Qualified
1359,585,14,2026-05-24,Google Ads,New
11512,1185,12,2026-05-24,合作通路,Converted
5467,3159,9,2026-05-24,官網,New
8055,3159,6,2026-05-24,Google Ads,New
173,1185,30,2026-05-24,Google Ads,New
4338,1747,18,2026-05-24,LINE,New
9645,585,33,2026-05-24,Google Ads,Converted
5084,585,40,2026-05-24,Facebook Ads,Contacted
2942,3944,12,2026-05-24,合作通路,Converted
4813,585,15,2026-05-24,Google Ads,Contacted
11576,3159,17,2026-05-24,Facebook Ads,Qualified
3751,3049,18,2026-05-24,LINE,New
5019,3944,25,2026-05-24,LINE,Converted
770,1451,6,2026-05-24,Google Ads,New
8562,66,18,2026-05-25,LINE,Contacted
3011,2155,32,2026-05-25,Google Ads,New
11266,1412,18,2026-05-25,LINE,Converted
2426,3027,18,2026-05-25,LINE,Lost
9162,2155,20,2026-05-25,Facebook Ads,Qualified
315,2390,16,2026-05-25,Google Ads,Lost
6648,330,18,2026-05-25,LINE,Qualified
1666,2155,16,2026-05-25,Google Ads,Contacted
9869,4000,18,2026-05-25,LINE,New
10364,2155,19,2026-05-25,Facebook Ads,Converted
2210,1242,18,2026-05-25,LINE,Contacted
4637,2155,10,2026-05-25,官網,Converted
910,2390,33,2026-05-25,Google Ads,Contacted
8876,2390,5,2026-05-25,Google Ads,Contacted
9640,2390,15,2026-05-25,Google Ads,Contacted
8462,996,18,2026-05-25,LINE,Contacted
10499,2706,14,2026-05-26,Google Ads,Converted
6007,2706,30,2026-05-26,Google Ads,Converted
2580,2706,20,2026-05-26,Facebook Ads,New
5901,2706,20,2026-05-26,Facebook Ads,Converted
2310,1777,37,2026-05-26,Facebook Ads,Converted
5622,2145,18,2026-05-26,LINE,Lost
7942,1777,20,2026-05-26,Facebook Ads,Qualified
10893,2706,16,2026-05-26,Google Ads,Converted
1118,1777,19,2026-05-26,Facebook Ads,Lost
4817,2258,18,2026-05-26,LINE,Contacted
3337,3526,18,2026-05-26,LINE,Lost
3368,3026,27,2026-05-27,Google Ads,Converted
7735,1746,38,2026-05-27,Google Ads,Contacted
8868,1694,25,2026-05-27,LINE,Lost
2358,1694,13,2026-05-27,電話,Contacted
5245,3243,31,2026-05-27,官網,Converted
9191,2020,18,2026-05-27,LINE,Qualified
7116,425,18,2026-05-27,LINE,Converted
1046,1694,28,2026-05-27,LINE,New
5430,3026,31,2026-05-27,官網,Converted
9575,1564,33,2026-05-27,Google Ads,Lost
9066,3026,11,2026-05-27,Google Ads,Qualified
4881,1694,22,2026-05-27,Google Ads,New
2484,3026,26,2026-05-27,電話,Contacted
1361,3006,18,2026-05-27,LINE,Converted
2559,3243,38,2026-05-27,Google Ads,Contacted
5609,1564,34,2026-05-27,合作通路,Lost
4788,3347,18,2026-05-27,LINE,Contacted
8111,1694,30,2026-05-27,Google Ads,Converted
10982,1258,36,2026-05-28,電話,Converted
4530,1470,22,2026-05-28,Google Ads,Lost
1866,3512,4,2026-05-28,LINE,New
8209,1025,14,2026-05-28,Google Ads,Contacted
9832,1564,18,2026-05-28,LINE,Lost
10381,1025,35,2026-05-28,合作通路,Converted
3588,1697,2,2026-05-28,合作通路,Lost
3450,1697,39,2026-05-28,官網,Qualified
5006,1258,38,2026-05-28,Google Ads,Contacted
6634,1470,32,2026-05-28,Google Ads,Qualified
4449,1697,8,2026-05-28,Referral,Qualified
917,1025,14,2026-05-28,Google Ads,Converted
4222,1258,28,2026-05-28,LINE,Contacted
11198,1697,10,2026-05-28,官網,New
8948,297,4,2026-05-28,LINE,Contacted
8269,1276,28,2026-05-29,LINE,Contacted
11072,3001,18,2026-05-29,LINE,Lost
11728,2125,1,2026-05-29,Facebook Ads,Contacted
4258,2125,34,2026-05-29,合作通路,Qualified
7053,2487,4,2026-05-29,LINE,Qualified
7112,3520,4,2026-05-29,LINE,Contacted
10023,2367,18,2026-05-29,LINE,Lost
1263,2125,10,2026-05-29,官網,Converted
7252,1221,18,2026-05-29,LINE,Qualified
8615,2125,40,2026-05-29,Facebook Ads,New
8523,255,17,2026-05-29,Facebook Ads,Converted
3776,1644,4,2026-05-29,LINE,Converted
672,2681,18,2026-05-29,LINE,Contacted
10617,107,4,2026-05-29,LINE,Converted
8328,43,18,2026-05-29,LINE,Converted
5069,1544,4,2026-05-29,LINE,Converted
10970,255,22,2026-05-29,Google Ads,New
6920,2772,3,2026-05-29,官網,Qualified
3522,1276,11,2026-05-29,Google Ads,Qualified
7092,3388,4,2026-05-29,LINE,Converted
5786,965,18,2026-05-29,LINE,Converted
3934,2125,40,2026-05-29,Facebook Ads,Contacted
1606,2772,30,2026-05-29,Google Ads,Converted
3533,255,10,2026-05-29,官網,New
7133,1857,29,2026-05-29,LINE,Contacted
898,609,18,2026-05-30,LINE,New
3869,233,29,2026-05-30,LINE,Contacted
8071,233,21,2026-05-30,官網,Contacted
11890,3792,33,2026-05-30,Google Ads,Lost
329,3792,3,2026-05-30,官網,New
759,2652,18,2026-05-30,LINE,Converted
5755,1516,18,2026-05-30,LINE,Lost
8568,2958,18,2026-05-30,LINE,Contacted
1274,2540,39,2026-05-30,官網,Converted
1954,3792,1,2026-05-30,Facebook Ads,Lost
11039,711,4,2026-05-30,LINE,Converted
1687,2600,4,2026-05-30,LINE,New
8484,1664,4,2026-05-30,LINE,Lost
5406,877,18,2026-05-30,LINE,Converted
807,2060,4,2026-05-30,LINE,Lost
9027,233,25,2026-05-30,LINE,Converted
3840,2680,24,2026-05-31,Facebook Ads,Lost
2538,2680,26,2026-05-31,電話,Converted
8478,2966,20,2026-05-31,Facebook Ads,Qualified
11699,2064,18,2026-05-31,LINE,Qualified
786,3874,18,2026-05-31,LINE,Lost
4360,2966,22,2026-05-31,Google Ads,Contacted
1679,2966,17,2026-05-31,Facebook Ads,New
4916,2908,4,2026-05-31,LINE,Contacted
4900,3591,18,2026-05-31,LINE,Lost
7235,2680,8,2026-05-31,Referral,Converted
6272,241,4,2026-05-31,LINE,New
6042,1807,5,2026-06-01,Google Ads,Qualified
7955,1378,18,2026-06-01,LINE,Lost
4435,2779,38,2026-06-01,Google Ads,Qualified
10390,3651,18,2026-06-01,LINE,Lost
10948,3826,4,2026-06-01,LINE,Converted
2023,1648,4,2026-06-01,LINE,Qualified
1784,3418,20,2026-06-01,Facebook Ads,Qualified
6283,1828,2,2026-06-01,合作通路,Converted
6489,1828,3,2026-06-01,官網,Qualified
10938,1828,22,2026-06-01,Google Ads,Contacted
3007,1950,18,2026-06-01,LINE,Converted
2111,3418,26,2026-06-01,電話,Lost
11617,3329,10,2026-06-01,官網,Contacted
11694,1057,4,2026-06-01,LINE,Lost
6425,3329,21,2026-06-01,官網,Contacted
9682,1807,15,2026-06-01,Google Ads,New
1671,1807,33,2026-06-01,Google Ads,Contacted
10178,3329,21,2026-06-01,官網,Converted
8144,3418,33,2026-06-01,Google Ads,New
8847,3021,4,2026-06-01,LINE,New
1023,1358,4,2026-06-02,LINE,Qualified
5579,3941,18,2026-06-02,LINE,Lost
6508,1569,4,2026-06-02,LINE,Qualified
1977,3588,27,2026-06-02,Google Ads,Lost
6733,3446,4,2026-06-02,LINE,Converted
5966,3472,18,2026-06-02,LINE,Contacted
1180,3588,32,2026-06-02,Google Ads,Contacted
5628,3588,8,2026-06-02,Referral,Qualified
1717,3588,13,2026-06-02,電話,Lost
113,3915,4,2026-06-02,LINE,Converted
8993,3607,8,2026-06-03,Referral,Qualified
10151,3088,19,2026-06-03,Facebook Ads,New
2357,1398,18,2026-06-03,LINE,Qualified
6346,3088,38,2026-06-03,Google Ads,Qualified
797,3836,4,2026-06-03,LINE,Converted
11469,473,22,2026-06-03,Google Ads,Contacted
4430,2163,6,2026-06-03,Google Ads,Converted
6518,473,1,2026-06-03,Facebook Ads,Converted
10999,3088,27,2026-06-03,Google Ads,Contacted
3986,1264,4,2026-06-03,LINE,Lost
10196,3011,4,2026-06-03,LINE,Lost
7049,473,22,2026-06-03,Google Ads,New
9637,3473,4,2026-06-03,LINE,Qualified
2290,2163,22,2026-06-03,Google Ads,Lost
8224,90,18,2026-06-03,LINE,Contacted
9473,3088,19,2026-06-03,Facebook Ads,Converted
10138,2163,20,2026-06-03,Facebook Ads,Lost
4854,3607,8,2026-06-03,Referral,Contacted
11439,2510,19,2026-06-04,Facebook Ads,Contacted
8542,3382,29,2026-06-04,LINE,Contacted
11239,2510,11,2026-06-04,Google Ads,Contacted
6995,454,4,2026-06-04,LINE,Contacted
10041,2749,4,2026-06-04,LINE,Qualified
9069,3382,15,2026-06-04,Google Ads,Lost
4298,2510,17,2026-06-04,Facebook Ads,New
9226,976,4,2026-06-04,LINE,New
8372,2152,21,2026-06-04,官網,Contacted
3929,2510,24,2026-06-04,Facebook Ads,Qualified
1635,155,4,2026-06-04,LINE,Lost
11254,2530,18,2026-06-04,LINE,New
11165,2510,10,2026-06-04,官網,Qualified
7254,585,18,2026-06-04,LINE,Lost
7977,921,4,2026-06-04,LINE,Contacted
8832,2152,3,2026-06-04,官網,Lost
246,2663,4,2026-06-04,LINE,New
7351,3382,10,2026-06-04,官網,New
10127,3382,30,2026-06-04,Google Ads,New
11834,3002,4,2026-06-04,LINE,Contacted
6845,1674,18,2026-06-04,LINE,Lost
4124,3459,18,2026-06-05,LINE,Qualified
3147,287,18,2026-06-05,LINE,Qualified
4246,2679,4,2026-06-05,LINE,Contacted
3839,42,4,2026-06-05,LINE,Contacted
3772,1461,18,2026-06-05,LINE,Lost
7629,794,18,2026-06-05,LINE,Lost
7970,1196,18,2026-06-05,LINE,Contacted
9485,2864,18,2026-06-05,LINE,Lost
4581,304,4,2026-06-05,LINE,Contacted
10828,3312,4,2026-06-05,LINE,New
11043,3302,4,2026-06-05,LINE,Contacted
1312,2176,18,2026-06-05,LINE,Lost
685,955,4,2026-06-05,LINE,Converted
5194,1196,4,2026-06-05,LINE,Qualified
7492,2881,33,2026-06-05,Google Ads,Converted
2168,2881,5,2026-06-05,Google Ads,Converted
11915,1645,4,2026-06-05,LINE,New
275,2881,30,2026-06-05,Google Ads,Qualified
854,2479,18,2026-06-05,LINE,Lost
2727,1984,13,2026-06-06,電話,Contacted
1706,3371,5,2026-06-06,Google Ads,Converted
7114,496,22,2026-06-06,Google Ads,Contacted
7480,3638,34,2026-06-06,合作通路,Contacted
8709,3371,13,2026-06-06,電話,Contacted
11650,2969,6,2026-06-06,Google Ads,New
11645,1984,27,2026-06-06,Google Ads,Converted
5469,1145,16,2026-06-06,Google Ads,Contacted
1839,2969,4,2026-06-06,LINE,Converted
4268,3371,13,2026-06-06,電話,New
9770,3371,22,2026-06-06,Google Ads,Qualified
5509,1145,27,2026-06-06,Google Ads,Qualified
220,3638,16,2026-06-06,Google Ads,Qualified
7474,3638,30,2026-06-06,Google Ads,Converted
4513,3371,38,2026-06-06,Google Ads,Contacted
8491,2776,6,2026-06-06,Google Ads,Qualified
11742,496,21,2026-06-06,官網,Contacted
4456,3371,13,2026-06-06,電話,New
5567,1145,24,2026-06-06,Facebook Ads,New
9507,2776,38,2026-06-06,Google Ads,Qualified
5544,496,6,2026-06-06,Google Ads,Lost
7788,957,4,2026-06-06,LINE,Lost
2871,2962,18,2026-06-06,LINE,New
3018,1145,33,2026-06-06,Google Ads,Converted
5488,2776,29,2026-06-06,LINE,New
3637,2964,4,2026-06-06,LINE,Qualified
3631,1145,1,2026-06-06,Facebook Ads,Converted
834,1984,17,2026-06-06,Facebook Ads,New
5001,2776,33,2026-06-06,Google Ads,Qualified
4441,1145,19,2026-06-06,Facebook Ads,New
7271,3371,10,2026-06-06,官網,Qualified
4094,1489,4,2026-06-06,LINE,New
11536,2969,16,2026-06-06,Google Ads,Lost
1241,3371,19,2026-06-06,Facebook Ads,Contacted
11578,2351,4,2026-06-07,LINE,New
11759,3933,18,2026-06-07,LINE,Lost
10348,2400,4,2026-06-07,LINE,Contacted
8902,903,18,2026-06-07,LINE,Lost
7037,1002,27,2026-06-07,Google Ads,Lost
3752,3653,18,2026-06-07,LINE,Qualified
1235,1002,20,2026-06-07,Facebook Ads,Qualified
9218,1746,18,2026-06-07,LINE,Contacted
6533,1967,4,2026-06-07,LINE,New
11259,2314,18,2026-06-08,LINE,Converted
10937,662,18,2026-06-08,LINE,Lost
6138,1328,4,2026-06-08,LINE,Qualified
9863,2729,4,2026-06-08,LINE,Contacted
4117,1968,4,2026-06-09,LINE,Contacted
6274,666,32,2026-06-09,Google Ads,Lost
3837,1621,4,2026-06-09,LINE,Converted
8064,2787,17,2026-06-09,Facebook Ads,Qualified
4891,3969,10,2026-06-09,官網,New
10899,3969,5,2026-06-09,Google Ads,Converted
8483,3637,4,2026-06-09,LINE,Contacted
7145,759,4,2026-06-09,LINE,Converted
6664,3969,1,2026-06-09,Facebook Ads,Qualified
7405,666,37,2026-06-09,Facebook Ads,Qualified
7767,666,14,2026-06-09,Google Ads,Converted
2510,3732,18,2026-06-09,LINE,Contacted
5198,2787,13,2026-06-09,電話,New
4434,7,4,2026-06-09,LINE,Contacted
957,2787,30,2026-06-09,Google Ads,Converted
5836,3969,12,2026-06-09,合作通路,Contacted
6043,347,21,2026-06-10,官網,Converted
2950,2978,4,2026-06-10,LINE,Lost
6892,3347,18,2026-06-10,LINE,Contacted
2003,1622,18,2026-06-10,LINE,Contacted
708,2952,6,2026-06-10,Google Ads,Qualified
1171,1911,28,2026-06-10,LINE,New
2570,3137,4,2026-06-10,LINE,Converted
1663,3164,4,2026-06-10,LINE,Qualified
11391,347,15,2026-06-10,Google Ads,New
1668,3462,4,2026-06-10,LINE,Contacted
6418,3989,4,2026-06-10,LINE,Qualified
4451,1911,3,2026-06-10,官網,Qualified
10109,6,10,2026-06-10,官網,Contacted
1956,1603,4,2026-06-10,LINE,New
2682,1911,16,2026-06-10,Google Ads,Converted
8875,3052,4,2026-06-10,LINE,New
10879,1911,38,2026-06-10,Google Ads,Contacted
5969,3264,4,2026-06-10,LINE,Lost
11182,1703,18,2026-06-11,LINE,Converted
5408,110,21,2026-06-11,官網,Converted
9761,3384,4,2026-06-11,LINE,Converted
4985,3808,32,2026-06-11,Google Ads,New
4850,3808,5,2026-06-11,Google Ads,Converted
8464,110,6,2026-06-11,Google Ads,New
749,2210,18,2026-06-11,LINE,Converted
10037,3574,18,2026-06-11,LINE,Lost
1520,1694,4,2026-06-11,LINE,Qualified
1605,110,38,2026-06-11,Google Ads,Converted
11292,3808,10,2026-06-11,官網,Qualified
4234,3153,18,2026-06-11,LINE,Qualified
4466,3757,33,2026-06-11,Google Ads,New
7658,3757,29,2026-06-11,LINE,Contacted
7187,110,36,2026-06-11,電話,Contacted
7199,1350,4,2026-06-11,LINE,Contacted
1054,3757,6,2026-06-11,Google Ads,Lost
11898,479,18,2026-06-11,LINE,Contacted
8096,3598,18,2026-06-11,LINE,Converted
2464,110,25,2026-06-11,LINE,Contacted
8355,3808,22,2026-06-11,Google Ads,Converted
11788,110,25,2026-06-11,LINE,Lost
11861,2564,18,2026-06-11,LINE,Qualified
10307,560,18,2026-06-12,LINE,New
7725,1895,18,2026-06-12,LINE,Converted
6815,72,11,2026-06-12,Google Ads,Contacted
10657,72,21,2026-06-12,官網,Qualified
946,402,15,2026-06-12,Google Ads,Converted
1416,1465,4,2026-06-12,LINE,New
7567,2574,4,2026-06-12,LINE,Lost
3010,402,39,2026-06-12,官網,Converted
1184,2057,4,2026-06-12,LINE,Lost
9797,2608,4,2026-06-12,LINE,Contacted
7225,2322,18,2026-06-12,LINE,Converted
5833,72,6,2026-06-12,Google Ads,Lost
5313,1072,4,2026-06-13,LINE,New
5565,1072,4,2026-06-13,LINE,Converted
5705,1415,4,2026-06-13,LINE,Lost
119,678,18,2026-06-13,LINE,Contacted
7242,2819,18,2026-06-13,LINE,Lost
2101,1026,4,2026-06-13,LINE,New
1368,2835,18,2026-06-13,LINE,Lost
2206,663,4,2026-06-13,LINE,Contacted
9571,305,33,2026-06-13,Google Ads,Qualified
3742,2238,6,2026-06-14,Google Ads,Converted
11799,2238,5,2026-06-14,Google Ads,New
7999,160,18,2026-06-14,LINE,Contacted
7108,810,27,2026-06-14,Google Ads,Qualified
2407,810,37,2026-06-14,Facebook Ads,Contacted
10414,1524,14,2026-06-14,Google Ads,Contacted
4413,1524,29,2026-06-14,LINE,Qualified
11674,3048,18,2026-06-14,LINE,Contacted
7949,3506,4,2026-06-14,LINE,Qualified
3596,810,20,2026-06-14,Facebook Ads,New
4461,1524,33,2026-06-14,Google Ads,Contacted
559,1524,1,2026-06-14,Facebook Ads,Contacted
521,1524,36,2026-06-14,電話,Qualified
11631,3351,4,2026-06-14,LINE,Converted
5679,1524,31,2026-06-14,官網,Lost
6388,483,1,2026-06-15,Facebook Ads,Contacted
11665,483,9,2026-06-15,官網,Contacted
11370,3025,4,2026-06-15,LINE,Converted
7787,2737,8,2026-06-15,Referral,Converted
11651,745,37,2026-06-15,Facebook Ads,Contacted
6557,2199,37,2026-06-15,Facebook Ads,Qualified
6318,483,25,2026-06-15,LINE,Contacted
183,1843,4,2026-06-15,LINE,New
1867,2737,39,2026-06-15,官網,Qualified
3325,2737,9,2026-06-15,官網,New
10527,2737,36,2026-06-15,電話,Converted
4518,3809,18,2026-06-15,LINE,New
6877,745,22,2026-06-15,Google Ads,Lost
10215,1615,18,2026-06-15,LINE,Converted
7711,483,15,2026-06-15,Google Ads,Qualified
11023,462,18,2026-06-15,LINE,Qualified
7205,3139,4,2026-06-15,LINE,Contacted
10059,2737,32,2026-06-15,Google Ads,New
10165,237,4,2026-06-15,LINE,Qualified
725,745,25,2026-06-15,LINE,Qualified
10053,3408,18,2026-06-15,LINE,Converted
7230,745,3,2026-06-15,官網,Lost
10780,483,22,2026-06-15,Google Ads,New
5040,2450,4,2026-06-15,LINE,New
8202,745,3,2026-06-15,官網,Contacted
9519,2199,32,2026-06-15,Google Ads,Lost
204,2305,18,2026-06-15,LINE,Lost
380,2737,14,2026-06-15,Google Ads,Qualified
9518,487,31,2026-06-16,官網,Converted
9675,250,33,2026-06-16,Google Ads,New
3053,1692,27,2026-06-16,Google Ads,New
11900,368,5,2026-06-16,Google Ads,New
9421,1952,4,2026-06-16,LINE,Qualified
3366,146,20,2026-06-16,Facebook Ads,Contacted
2750,250,20,2026-06-16,Facebook Ads,New
9475,3528,4,2026-06-16,LINE,Lost
822,3681,15,2026-06-16,Google Ads,New
2524,1075,37,2026-06-16,Facebook Ads,Contacted
2760,3681,13,2026-06-16,電話,New
11176,1692,32,2026-06-16,Google Ads,Contacted
10187,1075,16,2026-06-16,Google Ads,New
1189,3681,14,2026-06-16,Google Ads,Converted
4097,368,15,2026-06-16,Google Ads,Lost
11507,1692,19,2026-06-16,Facebook Ads,New
7539,250,33,2026-06-16,Google Ads,Qualified
10122,1075,27,2026-06-16,Google Ads,Converted
4161,487,30,2026-06-16,Google Ads,New
6831,2303,4,2026-06-16,LINE,New
7495,487,16,2026-06-16,Google Ads,Contacted
6147,146,30,2026-06-16,Google Ads,Qualified
7004,3681,9,2026-06-16,官網,Converted
9750,2605,4,2026-06-16,LINE,Converted
10488,2858,4,2026-06-16,LINE,Contacted
7220,2571,18,2026-06-16,LINE,Lost
7510,1013,4,2026-06-16,LINE,Qualified
2241,250,35,2026-06-16,合作通路,Contacted
9742,1692,15,2026-06-16,Google Ads,Qualified
4299,3681,21,2026-06-16,官網,New
8791,1877,18,2026-06-16,LINE,Converted
1819,1692,28,2026-06-16,LINE,New
1420,707,4,2026-06-16,LINE,New
8130,1075,40,2026-06-16,Facebook Ads,Contacted
5434,3681,13,2026-06-16,電話,New
1318,1790,1,2026-06-17,Facebook Ads,Converted
10402,1000,14,2026-06-17,Google Ads,Qualified
11375,2148,4,2026-06-17,LINE,Converted
3642,2878,18,2026-06-17,LINE,Converted
651,1790,38,2026-06-17,Google Ads,Converted
198,223,18,2026-06-17,LINE,Lost
2721,450,18,2026-06-17,LINE,Contacted
3137,1000,1,2026-06-17,Facebook Ads,Qualified
11312,1790,30,2026-06-17,Google Ads,Contacted
8188,3331,4,2026-06-17,LINE,Qualified
7060,1606,18,2026-06-17,LINE,Converted
507,1718,18,2026-06-17,LINE,Lost
10785,3180,31,2026-06-17,官網,Converted
3441,1790,8,2026-06-17,Referral,Qualified
10413,3180,40,2026-06-17,Facebook Ads,Converted
803,1131,25,2026-06-18,LINE,New
11421,2720,24,2026-06-18,Facebook Ads,New
3292,1105,19,2026-06-18,Facebook Ads,Qualified
405,1105,10,2026-06-18,官網,Lost
542,1131,28,2026-06-18,LINE,Contacted
10880,3209,4,2026-06-18,LINE,Contacted
7695,1501,4,2026-06-18,LINE,Contacted
4551,1200,4,2026-06-18,LINE,Contacted
10283,3915,4,2026-06-18,LINE,Lost
54,1090,18,2026-06-18,LINE,Contacted
5051,3763,22,2026-06-18,Google Ads,Converted
1398,1105,27,2026-06-18,Google Ads,New
8938,2350,18,2026-06-18,LINE,New
6343,1131,20,2026-06-18,Facebook Ads,Converted
10013,3352,4,2026-06-19,LINE,Converted
9161,1867,18,2026-06-19,LINE,New
5395,219,31,2026-06-19,官網,New
7012,1068,6,2026-06-19,Google Ads,Contacted
9900,2841,39,2026-06-19,官網,Lost
5930,161,18,2026-06-19,LINE,Contacted
6439,2734,5,2026-06-19,Google Ads,Contacted
9862,2734,30,2026-06-19,Google Ads,Contacted
11332,2223,26,2026-06-19,電話,Contacted
7500,219,29,2026-06-19,LINE,Lost
10815,2841,24,2026-06-19,Facebook Ads,Converted
2495,2634,30,2026-06-19,Google Ads,Converted
10924,1068,15,2026-06-19,Google Ads,Lost
480,2841,30,2026-06-19,Google Ads,New
7684,219,11,2026-06-19,Google Ads,Lost
1247,2841,5,2026-06-19,Google Ads,Qualified
7594,1652,18,2026-06-19,LINE,Lost
409,649,18,2026-06-19,LINE,Contacted
10255,1954,4,2026-06-19,LINE,Contacted
11592,1200,18,2026-06-19,LINE,Lost
10200,1068,40,2026-06-19,Facebook Ads,New
8849,1068,21,2026-06-19,官網,Converted
3666,2134,21,2026-06-20,官網,Qualified
595,2395,18,2026-06-20,LINE,Qualified
7706,3056,15,2026-06-20,Google Ads,Qualified
5404,3056,27,2026-06-20,Google Ads,Contacted
2821,2770,4,2026-06-20,LINE,Lost
4896,8,38,2026-06-20,Google Ads,Contacted
2854,2720,4,2026-06-20,LINE,Converted
4996,2934,18,2026-06-20,LINE,Lost
11018,1830,4,2026-06-20,LINE,Contacted
9905,1012,4,2026-06-20,LINE,Qualified
513,2777,4,2026-06-20,LINE,Lost
3280,2134,35,2026-06-20,合作通路,New
10400,8,30,2026-06-20,Google Ads,Lost
454,908,18,2026-06-20,LINE,Qualified
8193,2985,8,2026-06-21,Referral,Lost
3886,712,4,2026-06-21,LINE,Qualified
7874,1398,18,2026-06-21,LINE,Qualified
938,694,18,2026-06-21,LINE,Converted
6098,1518,16,2026-06-21,Google Ads,Qualified
10981,3661,24,2026-06-21,Facebook Ads,New
2252,2917,18,2026-06-21,LINE,Converted
10683,1518,27,2026-06-21,Google Ads,New
6921,540,4,2026-06-21,LINE,Qualified
3976,1185,18,2026-06-21,LINE,Qualified
578,3701,4,2026-06-21,LINE,Contacted
4084,3661,1,2026-06-21,Facebook Ads,Converted
8639,2985,28,2026-06-21,LINE,Converted
8446,2098,24,2026-06-21,Facebook Ads,Converted
402,1692,18,2026-06-21,LINE,Converted
5999,1518,11,2026-06-21,Google Ads,Qualified
8231,1518,22,2026-06-21,Google Ads,Converted
2736,2098,9,2026-06-21,官網,New
6841,3475,4,2026-06-21,LINE,Contacted
3723,428,4,2026-06-21,LINE,New
4436,3661,14,2026-06-21,Google Ads,Contacted
3289,2714,18,2026-06-22,LINE,Converted
1782,3273,18,2026-06-22,LINE,Qualified
6240,1182,18,2026-06-22,LINE,Contacted
3905,399,16,2026-06-22,Google Ads,Lost
5184,3053,4,2026-06-22,LINE,Qualified
1786,3291,18,2026-06-22,LINE,Contacted
8692,399,29,2026-06-22,LINE,Lost
1534,399,27,2026-06-22,Google Ads,Contacted
1333,399,40,2026-06-22,Facebook Ads,New
716,1151,4,2026-06-22,LINE,Qualified
2543,2873,16,2026-06-22,Google Ads,Converted
6241,728,4,2026-06-23,LINE,Contacted
9072,3161,1,2026-06-23,Facebook Ads,Contacted
170,2557,36,2026-06-23,電話,Converted
4342,2557,39,2026-06-23,官網,Contacted
614,136,38,2026-06-23,Google Ads,Qualified
632,3535,18,2026-06-23,LINE,Contacted
9881,3161,3,2026-06-23,官網,Qualified
8048,3161,15,2026-06-23,Google Ads,Contacted
5244,1943,18,2026-06-23,LINE,Contacted
2514,136,30,2026-06-23,Google Ads,New
6469,3902,4,2026-06-23,LINE,Converted
9578,2557,1,2026-06-23,Facebook Ads,New
2043,3161,30,2026-06-23,Google Ads,New
4017,136,19,2026-06-23,Facebook Ads,Qualified
1373,136,16,2026-06-23,Google Ads,Contacted
7845,3161,6,2026-06-23,Google Ads,New
9991,2304,34,2026-06-23,合作通路,Contacted
6852,1047,4,2026-06-23,LINE,Qualified
7577,136,36,2026-06-23,電話,Converted
6172,136,28,2026-06-23,LINE,New
6999,3161,37,2026-06-23,Facebook Ads,Lost
2086,136,30,2026-06-23,Google Ads,Qualified
3768,2557,21,2026-06-23,官網,Qualified
10656,2423,4,2026-06-23,LINE,Contacted
7582,136,33,2026-06-23,Google Ads,Qualified
3142,3667,4,2026-06-23,LINE,Converted
3502,3161,6,2026-06-23,Google Ads,Qualified
2566,1237,14,2026-06-24,Google Ads,Converted
826,701,4,2026-06-24,LINE,Contacted
9193,3177,4,2026-06-24,LINE,Lost
6091,1237,3,2026-06-24,官網,Lost
5897,1437,4,2026-06-24,LINE,Converted
2755,1361,4,2026-06-24,LINE,Contacted
6561,335,40,2026-06-24,Facebook Ads,New
976,153,27,2026-06-24,Google Ads,Lost
4559,1522,4,2026-06-24,LINE,Contacted
11914,2511,4,2026-06-24,LINE,New
8839,597,4,2026-06-24,LINE,Contacted
6599,1700,4,2026-06-24,LINE,Converted
1071,3269,14,2026-06-24,Google Ads,Contacted
10464,357,18,2026-06-24,LINE,Lost
274,2349,18,2026-06-24,LINE,Converted
1773,982,18,2026-06-24,LINE,New
10997,2106,4,2026-06-24,LINE,Lost
4294,1379,18,2026-06-24,LINE,New
3157,3117,4,2026-06-24,LINE,Lost
9233,2714,4,2026-06-24,LINE,Converted
11854,3796,2,2026-06-25,合作通路,Contacted
7945,2760,33,2026-06-25,Google Ads,Lost
2829,648,21,2026-06-25,官網,New
3201,3796,32,2026-06-25,Google Ads,Contacted
3362,648,27,2026-06-25,Google Ads,Contacted
6374,2111,18,2026-06-25,LINE,Converted
5912,2058,4,2026-06-25,LINE,Converted
219,3796,20,2026-06-25,Facebook Ads,Qualified
8597,3733,32,2026-06-25,Google Ads,Qualified
3192,648,18,2026-06-25,LINE,Lost
11582,648,27,2026-06-25,Google Ads,Contacted
